,Year,School,W-L%,SRS,SOS,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
195,2010,Morehead State,.667,-4.00,-10.20,2264,1926,71.0,96.2,.262,.468,.480,53.2,58.8,11.7,5.1,.449,17.1,34.7,.182
198,2010,Morgan State,.567,-10.02,-11.30,1905,1734,72.4,86.6,.314,.314,.461,48.6,41.3,15.0,6.6,.414,20.3,31.2,.231
199,2010,Mount St. Mary's,.357,-10.68,-7.47,1522,1612,69.0,78.8,.333,.303,.450,49.3,60.2,12.0,6.3,.406,24.1,34.2,.231
200,2010,Murray State,.433,-10.59,-10.55,2122,2026,76.0,92.7,.307,.347,.493,48.3,54.9,9.8,8.3,.454,17.8,28.8,.220
201,2010,Navy,.548,-7.09,-8.09,1788,1757,65.4,87.9,.229,.434,.488,48.6,65.0,10.0,5.2,.458,20.9,30.0,.166
202,2010,NC State NCAA,.588,12.76,11.06,2194,2136,74.3,86.8,.332,.246,.473,50.7,50.4,13.4,5.8,.425,21.2,35.7,.247
203,2010,Nebraska NCAA,.941,31.35,12.27,2632,1983,73.0,106.0,.427,.336,.556,53.3,53.0,11.0,8.6,.518,17.3,33.3,.302
204,2010,Nevada,.515,2.39,2.45,2086,1953,71.6,88.3,.366,.226,.479,55.3,54.7,11.9,9.5,.432,23.3,39.5,.261
205,2010,Nevada-Las Vegas,.419,-0.07,5.15,1925,2021,71.4,86.3,.339,.346,.456,50.1,56.4,12.1,7.7,.411,19.9,35.2,.235
206,2010,New Hampshire,.290,-8.73,-1.31,1784,2014,69.0,82.7,.276,.325,.470,48.0,55.0,8.8,11.6,.438,21.8,29.4,.186
207,2010,New Mexico,.594,10.64,5.89,2051,1899,67.3,94.9,.278,.346,.486,50.4,59.9,11.1,11.7,.443,15.7,31.9,.213
208,2010,New Mexico State,.563,2.44,0.18,2188,2038,74.2,91.9,.351,.307,.494,49.4,54.2,12.9,10.4,.452,19.7,29.9,.247
209,2010,New Orleans,.375,-10.21,-3.68,1757,1904,69.1,79.4,.324,.211,.459,51.9,53.2,9.0,10.7,.419,26.2,34.5,.221
210,2010,Niagara,.419,-7.57,-2.96,1824,1967,69.5,84.0,.232,.287,.463,43.9,60.6,12.6,5.6,.431,20.0,28.0,.166
211,2010,Nicholls State,.143,-23.78,-10.95,1586,1779,71.7,78.7,.355,.287,.431,49.3,43.6,12.4,3.3,.391,24.0,33.6,.225
212,2010,NJIT,.379,-15.44,-10.54,1657,1745,68.5,83.0,.376,.279,.439,48.6,55.1,13.9,5.7,.385,21.3,35.2,.266
213,2010,Norfolk State,.148,-26.30,-11.30,1507,1546,66.4,83.3,.358,.172,.441,47.9,51.6,12.3,3.1,.396,22.8,29.6,.239
214,2010,North Carolina NCAA,.613,16.60,9.07,2371,2044,81.5,92.8,.355,.220,.479,53.9,54.6,13.2,12.7,.445,20.0,40.9,.231
215,2010,North Carolina A&T,.676,-0.61,-6.17,2445,2125,73.1,98.4,.370,.264,.514,54.2,55.6,13.2,8.2,.477,19.9,39.0,.255
216,2010,North Carolina Central,.379,-20.35,-6.91,1672,1788,70.6,81.3,.332,.286,.462,49.2,58.2,15.3,8.2,.420,27.0,33.0,.228
217,2010,North Dakota,.548,-7.41,-6.58,1996,1946,68.9,93.4,.301,.392,.499,50.5,64.7,13.9,7.1,.457,21.2,36.3,.226
220,2010,North Dakota State,.552,-4.60,-6.92,1839,1599,65.8,96.0,.307,.302,.494,53.1,56.9,13.2,9.7,.452,20.1,34.6,.228
221,2010,North Florida,.375,-10.13,-7.13,1796,1850,70.6,79.2,.241,.292,.459,51.6,59.1,10.9,7.6,.435,25.6,34.0,.155
222,2010,North Texas,.290,-14.07,-0.91,2025,2433,80.1,81.6,.408,.222,.472,47.7,39.5,11.8,5.3,.434,24.6,34.2,.259
223,2010,Northeastern,.419,-0.27,2.63,1959,2049,69.8,87.3,.313,.400,.487,48.0,45.5,13.1,5.9,.447,22.1,33.4,.225
224,2010,Northern Arizona,.172,-11.06,-3.31,1771,1938,72.6,83.7,.264,.295,.455,47.8,61.0,10.9,6.5,.426,20.6,29.3,.173
225,2010,Northern Colorado,.467,-4.94,-2.83,1911,1822,69.0,92.0,.404,.296,.489,52.4,49.8,9.9,7.5,.445,20.1,32.3,.274
226,2010,Northern Illinois,.345,-5.84,-0.88,1896,2040,72.8,89.0,.321,.288,.473,52.5,52.6,11.2,5.9,.438,20.1,37.5,.213
227,2010,Northern Iowa NCAA,.515,5.18,4.12,2221,2186,71.6,94.0,.323,.353,.513,51.9,55.9,9.1,6.5,.463,19.6,30.8,.257
228,2010,Northwestern,.545,9.39,10.00,2067,2087,68.5,91.1,.325,.317,.508,50.4,74.1,9.6,11.5,.461,20.4,29.4,.249
229,2010,Northwestern State,.484,-10.62,-11.39,2156,1773,69.6,99.4,.350,.298,.499,52.3,61.0,12.4,8.5,.455,20.5,34.3,.255
230,2010,Notre Dame NCAA,.829,28.61,13.47,2701,2181,77.1,99.7,.349,.223,.527,51.8,63.6,16.6,8.3,.491,18.1,34.9,.247
231,2010,Oakland,.567,-0.89,-6.10,2053,1661,67.9,100.4,.307,.183,.496,54.8,71.6,12.3,8.8,.456,17.4,34.5,.225
232,2010,Ohio,.267,-6.95,-1.25,1723,1894,70.4,81.2,.291,.291,.458,50.9,55.9,13.8,9.6,.440,24.3,37.2,.163
233,2010,Ohio State NCAA,.861,25.84,10.01,2807,2237,74.1,104.9,.346,.272,.553,54.2,62.0,11.2,9.1,.513,17.2,34.2,.263
234,2010,Oklahoma NCAA,.711,23.06,17.78,2725,2514,74.3,95.2,.282,.254,.506,52.6,50.1,9.1,6.4,.470,18.8,33.9,.208
235,2010,Oklahoma State NCAA,.686,18.16,12.65,2542,2349,71.6,100.0,.316,.301,.493,51.1,45.3,9.5,8.9,.454,14.3,35.1,.227
236,2010,Old Dominion,.576,4.80,6.38,2101,2153,72.4,86.7,.334,.256,.485,49.0,55.9,11.7,7.7,.444,23.6,38.1,.236
237,2010,Oral Roberts,.697,4.61,-7.29,2807,2241,81.0,104.2,.341,.388,.535,50.0,54.5,19.3,6.6,.497,19.6,35.8,.248
238,2010,Oregon,.529,15.36,10.33,2767,2596,82.3,98.5,.274,.339,.520,46.9,50.4,11.5,9.1,.490,16.5,29.4,.195
239,2010,Oregon State,.355,4.95,8.11,1746,1844,66.6,83.9,.374,.204,.455,54.0,51.1,9.5,5.8,.417,22.7,41.7,.238
242,2010,Pacific,.207,-12.59,-2.42,1812,2107,76.6,79.5,.290,.374,.452,44.8,54.4,12.2,8.1,.424,23.3,29.7,.181
243,2010,Penn State,.548,11.26,9.81,2054,2009,73.9,88.2,.337,.202,.476,52.2,51.8,10.3,11.5,.430,19.8,35.4,.244
244,2010,Pennsylvania,.071,-17.65,-2.93,1292,1704,66.6,69.3,.280,.304,.385,47.5,62.6,9.1,9.4,.345,21.7,30.5,.182
245,2010,Pepperdine,.625,5.10,4.60,2106,1976,70.8,91.8,.317,.246,.449,49.9,50.0,14.2,10.6,.402,16.5,36.4,.229
246,2010,Pittsburgh,.516,10.04,6.98,2119,2024,73.5,92.3,.310,.251,.486,54.1,58.7,8.3,13.2,.453,19.6,38.0,.208
247,2010,Portland,.581,0.72,-0.67,2134,1964,71.2,95.9,.262,.296,.504,52.9,62.3,11.9,9.6,.467,19.4,34.7,.201
248,2010,Portland State NCAA,.545,-1.14,-1.53,2235,2078,71.9,93.9,.227,.351,.486,50.7,56.8,12.9,9.8,.463,18.8,33.1,.152
249,2010,Prairie View,.517,-5.21,-9.93,1889,1751,74.4,87.6,.389,.214,.499,47.9,53.3,14.7,9.0,.455,23.2,33.3,.272
250,2010,Presbyterian,.167,-21.34,-5.55,1466,1769,65.9,73.9,.362,.309,.443,49.0,59.6,12.9,5.3,.403,29.6,33.4,.232
251,2010,Princeton NCAA,.897,14.16,-4.15,2051,1520,70.2,100.7,.256,.249,.512,53.5,54.0,13.1,11.2,.484,16.8,36.7,.182
252,2010,Providence,.559,10.61,9.02,2215,2161,71.6,91.0,.256,.300,.491,47.2,57.3,11.7,9.7,.457,18.2,29.1,.187
253,2010,Purdue,.469,11.24,11.30,1909,1911,71.4,83.3,.398,.320,.483,47.6,62.7,12.1,8.2,.437,22.8,27.2,.276
254,2010,Purdue-Fort Wayne,.433,-6.97,-5.62,1960,1833,67.5,96.4,.287,.363,.511,49.7,55.6,10.1,9.9,.473,20.6,30.5,.214
255,2010,Quinnipiac,.400,-9.20,-4.40,1864,2008,76.0,81.5,.334,.257,.467,50.6,61.3,10.1,9.4,.420,23.8,33.3,.243
256,2010,Radford,.214,-13.97,-3.67,1553,1759,70.3,77.9,.317,.196,.427,46.1,52.3,15.0,7.4,.391,22.3,32.2,.201
257,2010,Rhode Island,.310,-7.98,0.88,1552,1809,69.0,77.5,.274,.205,.448,48.7,56.6,9.7,6.3,.425,24.1,29.7,.163
258,2010,Rice,.433,-3.57,0.30,1930,2046,75.3,84.7,.331,.282,.459,49.1,61.8,9.4,2.9,.415,19.1,29.1,.232
259,2010,Richmond,.606,7.08,4.11,2049,1951,69.4,88.7,.207,.310,.471,48.6,57.3,15.0,6.4,.445,19.2,32.9,.143
260,2010,Rider,.133,-16.79,-3.96,1581,1966,70.5,74.7,.291,.303,.412,52.6,55.5,7.9,6.8,.377,23.9,35.6,.185
261,2010,Robert Morris,.719,3.45,-5.83,2124,1827,69.2,95.5,.340,.273,.513,53.0,54.7,14.1,12.3,.487,19.1,35.7,.218
264,2010,Rutgers NCAA,.559,15.19,14.64,1965,1862,67.1,85.5,.324,.219,.467,52.0,56.2,12.9,13.9,.427,21.6,34.5,.224
265,2010,Sacramento State,.500,-7.56,-3.91,2374,2388,83.7,93.4,.300,.367,.479,49.0,63.7,12.5,4.8,.438,17.8,34.2,.218
266,2010,Sacred Heart,.633,-2.64,-6.77,1881,1757,68.8,91.2,.310,.280,.495,49.0,60.9,12.4,7.1,.455,19.9,34.0,.226
267,2010,Saint Francis (PA) NCAA,.531,-2.65,-4.37,2197,2142,74.2,91.5,.299,.307,.482,49.3,57.6,13.0,5.5,.453,19.5,35.2,.197
268,2010,Saint Joseph's,.531,5.33,2.99,2025,1950,71.8,87.1,.311,.271,.483,49.4,57.3,11.1,6.8,.442,20.2,28.7,.225
269,2010,Saint Louis,.367,-0.89,1.51,1865,1937,72.1,85.9,.352,.222,.467,50.8,55.1,10.5,4.2,.422,20.7,33.4,.246
270,2010,Saint Mary's (CA),.677,5.10,3.30,2143,1967,75.0,91.9,.395,.291,.532,55.7,58.2,8.1,16.2,.486,25.4,34.4,.291
271,2010,Saint Peter's,.367,-8.88,-5.18,1626,1737,68.5,79.1,.332,.156,.439,53.8,48.2,12.5,11.9,.390,23.9,40.2,.235
272,2010,Sam Houston State,.379,-15.52,-7.45,2078,2190,77.5,89.7,.278,.271,.452,45.1,60.3,12.8,5.4,.422,18.2,33.6,.178
273,2010,Samford,.676,-0.50,-5.93,2151,1917,65.5,96.2,.330,.453,.548,47.4,66.9,11.5,5.9,.509,19.6,19.6,.251
274,2010,San Diego,.517,1.96,1.43,2223,1921,,94.2,.259,.233,.512,52.2,62.2,13.6,12.7,.485,22.7,40.4,.181
275,2010,San Diego State NCAA,.676,15.52,8.17,1118,,,,.238,.229,.518,,61.9,,,.494,21.7,,.165
276,2010,San Francisco,.156,-11.95,2.05,1695,1947,66.7,79.5,.277,.268,.415,49.4,51.3,9.0,4.7,.379,21.3,32.4,.182
277,2010,San Jose State,.207,-13.88,0.77,1641,2066,73.1,77.1,.316,.211,.442,48.9,48.9,10.7,7.8,.407,24.5,34.5,.203
278,2010,Santa Clara,.156,-7.43,4.95,1893,2010,67.4,87.8,.272,.329,.473,52.5,50.4,7.6,3.8,.440,23.5,33.8,.187
279,2010,Savannah State,.300,-21.37,-10.28,879,,,,.309,.210,.413,,63.3,,,.386,27.2,,.176
280,2010,Seattle,.200,-12.43,-0.70,1681,1773,65.3,85.1,.267,.418,.470,48.1,66.8,11.1,4.5,.441,23.4,27.8,.177
281,2010,Seton Hall,.300,-3.39,7.78,1535,1870,67.6,75.7,.272,.262,.410,48.9,55.3,9.7,7.2,.374,21.2,33.0,.178
282,2010,Siena,.379,-8.30,-4.43,1622,1734,66.2,83.1,.321,.322,.463,49.3,65.2,8.5,7.0,.416,22.2,33.0,.235
283,2010,South Alabama,.484,-5.84,-4.04,2003,1957,69.5,92.9,.265,.355,.472,46.7,48.8,8.7,5.1,.436,15.6,29.7,.192
286,2010,South Carolina,.483,14.21,14.35,1874,1878,70.3,90.7,.291,.216,.478,51.7,43.2,9.3,5.0,.452,19.3,37.6,.185
287,2010,South Carolina State,.424,-18.41,-13.44,2052,1983,67.8,90.7,.344,.228,.478,51.5,47.5,11.2,7.5,.440,21.3,33.6,.232
288,2010,South Carolina Upstate,.690,-5.66,-9.55,2116,1841,77.4,94.3,.355,.295,.491,50.9,60.2,15.4,8.1,.449,20.8,36.4,.251
289,2010,South Dakota,.484,-10.16,-9.24,1820,1578,60.8,96.1,.298,.412,.513,52.0,59.3,9.4,8.1,.487,20.7,27.2,.195
290,2010,South Dakota State NCAA,.667,7.87,-3.64,2430,1965,71.7,101.9,.384,.375,.569,53.3,65.4,13.5,7.6,.534,22.2,31.1,.277
291,2010,South Florida,.484,8.23,7.42,1935,1910,71.4,86.7,.314,.279,.474,53.6,56.0,11.2,7.8,.442,22.0,37.5,.204
292,2010,Southeast Missouri State,.250,-22.49,-8.83,1495,1711,68.5,77.9,.301,.334,.425,47.8,56.6,10.2,7.1,.382,22.6,28.7,.208
293,2010,Southeastern Louisiana,.400,-17.81,-9.81,1881,1618,63.7,98.0,.311,.329,.465,56.8,53.3,10.6,6.8,.429,21.1,42.0,.210
294,2010,Southern NCAA,.719,-8.46,-12.07,1882,1687,73.0,80.6,.332,.231,.430,51.5,52.6,16.8,9.4,.393,22.4,36.5,.210
295,2010,Southern California,.613,15.66,15.05,2008,1989,72.3,88.8,.295,.301,.471,47.1,59.8,10.0,7.6,.430,17.6,30.2,.214
296,2010,Southern Illinois,.172,-7.06,2.15,1777,2044,75.1,81.2,.297,.305,.458,46.7,57.3,10.1,6.6,.423,21.9,27.2,.199
297,2010,SIU Edwardsville,.276,-12.46,-1.87,1677,1878,71.4,81.0,.301,.284,.419,47.3,53.6,14.3,4.6,.382,19.4,34.1,.194
298,2010,Southern Methodist,.645,5.98,1.27,2102,1956,72.5,93.5,.355,.320,.498,49.3,59.0,10.9,7.5,.459,19.2,34.5,.247
299,2010,Southern Mississippi,.300,-6.39,1.17,1906,2044,73.2,86.5,.318,.228,.483,50.5,57.1,11.3,4.9,.448,23.6,35.4,.215
300,2010,Southern Utah,.233,-22.70,-8.04,1665,1988,69.9,77.7,.290,.255,.431,52.9,60.6,9.4,9.6,.390,24.6,36.0,.202
301,2010,St. Bonaventure,.697,11.82,1.03,2142,1786,63.7,101.6,.359,.270,.553,50.6,47.6,10.8,3.8,.505,17.7,27.0,.287
302,2010,St. Francis (NY),.069,-25.83,-6.83,1411,1962,69.3,70.3,.249,.388,.418,41.8,57.5,10.0,7.4,.390,25.3,27.6,.156
303,2010,St. John's (NY) NCAA,.781,21.12,8.59,2247,1846,74.3,94.1,.358,.169,.484,52.5,52.3,13.1,7.3,.456,17.0,36.2,.221
304,2010,Stanford NCAA,.947,38.34,16.19,2891,2049,70.8,107.4,.308,.305,.548,59.0,62.5,7.5,9.1,.515,16.3,40.0,.227
305,2010,Stephen F. Austin,.621,-3.50,-9.08,2270,1989,81.4,96.2,.307,.306,.468,51.6,54.5,13.6,7.8,.433,16.7,38.1,.209
308,2010,Stetson,.200,-19.57,-6.54,1651,1921,71.6,76.8,.330,.274,.426,49.5,49.7,9.3,7.4,.388,24.3,32.0,.210
309,2010,Stony Brook,.333,-8.44,-1.01,1707,1930,73.4,77.2,.320,.183,.421,48.8,51.2,12.4,4.7,.377,21.3,32.3,.216
310,2010,Syracuse,.694,17.07,5.73,2574,2166,73.8,95.9,.389,.257,.497,56.9,56.2,11.7,10.8,.456,20.2,44.7,.265
311,2010,TCU NCAA,.710,16.01,4.42,2235,1876,74.0,95.9,.292,.311,.506,49.7,59.7,13.0,9.4,.466,18.0,34.0,.220
312,2010,Temple NCAA,.735,11.95,6.51,2087,1902,69.0,87.7,.296,.270,.461,54.8,55.0,13.3,10.4,.431,20.4,39.6,.190
313,2010,Tennessee NCAA,.914,32.32,15.09,2600,1997,71.2,104.3,.279,.228,.526,57.7,54.8,9.6,15.4,.503,16.7,41.9,.186
314,2010,Tennessee State,.357,-17.16,-10.71,1755,1790,73.2,84.9,.357,.235,.435,49.8,53.6,11.6,5.1,.401,19.9,35.0,.215
315,2010,Tennessee Tech,.467,-11.66,-9.24,1986,1962,72.5,91.3,.356,.328,.475,51.8,51.6,9.2,5.9,.442,19.0,34.4,.227
316,2010,Tennessee-Martin,.367,-18.68,-9.75,1595,1863,66.2,80.3,.440,.396,.484,44.4,64.9,9.7,6.1,.440,24.6,24.1,.290
317,2010,Texas NCAA,.667,23.70,14.73,2424,2128,75.2,95.5,.359,.280,.511,54.4,51.7,10.4,13.2,.476,19.3,36.1,.245
318,2010,Texas A&M NCAA,.765,29.95,14.78,2567,2051,75.4,100.1,.306,.185,.521,52.2,55.7,13.5,12.4,.492,17.4,35.4,.210
319,2010,Texas A&M-Corpus Christi,.686,-6.10,-8.44,2427,2282,73.9,92.8,.443,.249,.475,56.1,49.2,9.4,6.3,.422,20.3,41.9,.307
320,2010,Texas Southern,.419,-16.66,-11.92,1836,1983,74.9,78.5,.425,.142,.445,48.9,57.6,10.8,7.8,.406,23.7,33.1,.259
321,2010,Texas State,.259,-17.47,-6.84,1752,1597,69.2,91.6,.349,.267,.464,53.6,51.4,9.7,6.8,.426,22.9,37.6,.231
322,2010,Texas Tech,.545,11.77,10.20,2150,2058,70.4,90.8,.361,.238,.479,50.0,55.0,13.3,8.5,.443,19.0,33.5,.236
323,2010,Texas-Rio Grande Valley,.433,-21.96,-10.81,1839,2007,73.8,82.7,.307,.281,.457,47.6,54.3,12.8,8.4,.420,22.2,30.8,.208
324,2010,Toledo,.735,6.68,0.42,2350,2137,72.8,94.2,.315,.332,.522,51.5,64.6,12.2,8.7,.488,22.4,35.7,.224
325,2010,Towson,.484,-2.33,0.64,1736,1828,70.1,79.2,.339,.239,.424,51.8,55.0,12.1,7.5,.389,22.8,39.6,.206
326,2010,Troy,.414,-7.35,-4.85,1838,1808,70.7,89.6,.334,.299,.502,52.6,43.0,10.3,6.2,.474,23.7,34.9,.217
327,2010,Tulane NCAA,.788,9.70,0.00,2296,1946,72.9,94.8,.381,.312,.511,48.3,63.3,15.9,7.4,.475,19.7,31.9,.258
330,2010,Tulsa,.429,1.56,-0.58,1796,1730,72.5,88.1,.304,.251,.445,52.1,53.8,12.3,13.4,.416,19.0,39.2,.188
331,2010,UAB,.531,-1.22,0.37,1983,2034,70.6,86.4,.289,.284,.454,49.2,45.9,10.4,5.4,.425,18.4,33.5,.183
332,2010,UC Davis,.656,4.03,-0.88,2094,1937,70.0,92.5,.357,.339,.522,44.6,56.8,16.0,7.5,.478,21.0,27.9,.265
333,2010,UC Irvine,.300,-5.22,1.11,1908,2098,74.9,84.6,.406,.215,.459,48.8,56.4,9.5,6.6,.406,21.4,35.3,.284
334,2010,UC Riverside NCAA,.515,1.46,2.10,2074,2095,70.6,88.7,.312,.322,.503,48.3,62.7,11.4,10.6,.468,21.6,28.1,.218
335,2010,UC Santa Barbara,.469,1.09,0.88,1947,1875,68.6,87.7,.332,.234,.491,57.6,57.0,9.1,16.9,.461,24.1,41.2,.216
336,2010,UCLA NCAA,.735,23.52,13.19,2305,1956,71.6,94.7,.321,.183,.500,54.7,55.2,14.9,8.9,.471,20.4,41.0,.211
337,2010,UNC Asheville,.267,-18.85,-8.60,1770,1818,68.7,85.5,.396,.290,.460,54.4,60.3,12.0,7.8,.407,24.9,39.8,.281
338,2010,UNC Greensboro,.333,-10.77,-4.34,1748,1941,71.8,81.1,.279,.312,.435,46.6,53.6,14.4,8.3,.400,19.9,31.1,.186
339,2010,UNC Wilmington,.387,-0.87,0.07,1870,1899,69.2,86.8,.342,.222,.490,49.8,54.8,13.0,5.2,.454,22.9,33.4,.231
340,2010,UT Arlington,.484,-9.23,-6.57,2080,2112,76.3,86.9,.347,.243,.474,50.6,49.4,11.0,6.7,.431,21.6,32.7,.241
341,2010,Utah,.657,8.67,5.91,2064,1900,63.6,90.2,.319,.262,.493,54.4,61.0,10.2,9.7,.456,21.6,35.6,.223
342,2010,Utah State,.433,-4.08,-1.56,1761,1770,68.8,85.3,.292,.280,.470,48.9,53.7,12.7,12.0,.436,21.8,31.3,.199
343,2010,Utah Valley,.281,-22.65,-10.37,1891,2108,68.5,85.2,.376,.297,.486,48.5,61.5,9.7,3.9,.439,24.3,30.2,.268
344,2010,UTEP,.500,-0.39,-0.81,2029,1943,69.3,91.4,.287,.329,.505,49.3,63.3,11.6,9.8,.482,20.7,29.6,.184
345,2010,UTSA,.533,-5.32,-6.22,1927,1760,72.2,88.2,.382,.264,.447,50.4,43.6,11.4,8.4,.408,17.9,33.1,.240
346,2010,Valparaiso,.300,-4.77,-0.12,1755,1804,68.2,85.4,.302,.329,.463,50.0,62.8,11.7,5.9,.422,21.1,31.2,.215
347,2010,Vanderbilt NCAA,.676,18.24,11.82,2368,2150,70.3,98.0,.336,.280,.535,49.2,58.7,10.3,5.6,.504,19.8,34.1,.232
348,2010,Vermont NCAA,.794,13.02,2.61,2265,1911,69.4,96.0,.313,.275,.503,51.9,52.2,12.7,9.5,.462,17.3,32.2,.232
349,2010,Villanova,.467,4.72,7.35,1573,1652,63.2,82.9,.165,.512,.471,44.0,70.8,9.3,7.3,.447,19.2,19.4,.121
352,2010,Virginia NCAA,.677,16.65,10.92,2160,1947,75.2,91.6,.366,.210,.475,53.5,47.3,14.9,10.3,.423,17.9,38.0,.269
353,2010,Virginia Commonwealth,.629,8.21,1.68,2409,2167,71.9,95.0,.355,.232,.494,50.1,58.1,14.4,5.4,.452,18.2,37.6,.251
354,2010,Virginia Tech,.500,8.14,6.73,1862,1758,70.6,87.6,.297,.208,.466,53.0,58.7,10.1,8.8,.435,21.2,38.3,.194
355,2010,Wagner,.300,-13.75,-7.02,1810,2012,73.1,81.9,.256,.278,.452,48.6,58.7,10.3,9.3,.417,22.3,33.9,.180
356,2010,Wake Forest,.563,9.06,6.09,1949,1854,71.2,84.9,.318,.325,.452,51.8,54.2,14.2,7.8,.416,21.5,37.1,.210
357,2010,Washington,.419,7.95,10.37,1879,1954,71.7,83.5,.348,.182,.473,49.5,50.8,12.5,9.0,.431,22.5,33.9,.239
358,2010,Washington State,.267,4.28,12.08,1851,2085,78.3,78.5,.248,.315,.412,46.7,52.4,13.5,7.4,.388,19.3,33.1,.145
359,2010,Weber State,.310,-10.77,-4.44,1751,1865,69.1,86.3,.317,.276,.478,46.1,61.5,10.2,6.9,.435,21.1,29.1,.229
360,2010,West Virginia NCAA,.829,20.32,9.91,2201,1816,69.1,90.7,.368,.258,.478,54.0,52.3,15.0,14.1,.444,19.6,38.0,.234
361,2010,Western Carolina,.233,-8.44,-3.30,1765,1919,68.9,84.7,.302,.247,.454,49.6,42.5,9.5,7.3,.415,18.7,30.8,.210
362,2010,Western Illinois,.355,-20.22,-5.74,1538,1734,62.9,78.0,.263,.332,.416,49.0,60.1,13.4,5.1,.385,22.7,29.7,.166
363,2010,Western Kentucky,.656,3.74,0.15,2190,2075,71.2,95.4,.322,.251,.483,52.5,48.0,11.2,7.3,.449,17.9,38.2,.217
364,2010,Western Michigan,.300,-9.30,0.23,1729,2015,71.8,79.6,.329,.303,.447,48.0,53.7,14.0,5.8,.399,22.7,33.0,.238
365,2010,Wichita State,.545,-2.52,-0.85,2086,2141,71.2,87.8,.301,.252,.477,49.5,58.2,12.2,6.8,.442,19.6,32.4,.205
366,2010,William & Mary,.400,-2.71,-0.27,1823,1896,74.1,82.0,.318,.246,.441,51.1,54.6,12.2,8.6,.417,22.6,40.8,.180
367,2010,Winthrop,.419,-12.51,-7.21,1633,1594,64.3,81.2,.310,.270,.452,53.3,51.1,11.2,8.3,.420,26.3,37.4,.195
368,2010,Wisconsin NCAA,.656,17.48,11.42,1993,1799,68.0,90.6,.296,.262,.506,52.2,53.0,11.2,9.7,.477,19.7,26.8,.200
369,2010,Wofford,.276,-15.62,-4.58,1759,1979,75.7,79.1,.355,.285,.458,49.9,53.2,10.8,9.5,.420,25.4,30.6,.232
370,2010,Wright State,.367,-3.37,0.07,1703,1806,68.0,82.5,.273,.295,.491,48.8,57.8,13.6,4.5,.461,26.2,31.6,.186
371,2010,Wyoming,.636,11.22,3.42,2218,1806,65.9,101.7,.288,.380,.518,51.8,67.8,10.5,13.3,.489,16.5,32.5,.200
374,2010,Xavier NCAA,.882,23.37,8.90,2445,1953,70.7,100.6,.294,.278,.521,57.9,58.1,10.6,13.9,.496,19.1,40.7,.197
375,2010,Yale,.464,-5.53,-3.89,1735,1781,74.8,82.1,.385,.275,.462,51.1,63.0,11.1,8.1,.413,23.3,33.9,.267
376,2010,Youngstown State,.000,-26.76,-0.96,1457,2231,72.8,66.7,.299,.243,.379,43.0,53.3,10.1,3.3,.338,22.9,28.0,.188
377,2011,Air Force,.290,-8.36,1.67,1883,2116,69.2,87.1,.336,.221,.479,49.3,61.6,11.0,4.4,.441,21.3,30.2,.230
378,2011,Akron,.467,1.54,1.09,1988,1873,71.4,92.5,.326,.295,.502,50.6,54.5,9.9,6.7,.468,20.8,33.8,.223
379,2011,Alabama,.545,4.61,4.90,2179,2152,75.9,86.0,.336,.221,.446,48.6,47.2,13.9,7.0,.410,18.3,33.7,.214
380,2011,Alabama A&M,.517,-15.58,-13.10,1736,1658,69.9,83.9,.431,.237,.443,51.6,51.8,12.2,6.6,.389,22.4,38.8,.287
381,2011,Alabama State,.267,-23.65,-12.51,1621,1651,69.1,77.9,.418,.179,.417,55.0,54.5,11.3,6.4,.365,25.5,38.6,.269
382,2011,Albany (NY),.533,-10.03,-8.63,1654,1696,68.3,80.3,.312,.325,.422,50.2,46.3,13.3,5.4,.381,19.7,35.4,.207
383,2011,Alcorn State,.464,-17.72,-10.26,1661,1870,74.4,79.4,.378,.225,.434,47.3,51.9,14.4,3.6,.386,21.9,34.3,.253
384,2011,American,.710,1.12,-6.37,1897,1665,65.4,92.8,.285,.356,.507,50.5,63.6,13.1,9.3,.474,19.6,30.8,.203
385,2011,Appalachian State,.781,6.98,-4.59,2338,1968,77.0,94.9,.267,.189,.512,55.1,64.2,16.8,9.5,.483,19.8,37.4,.188
386,2011,Arizona,.636,12.45,9.18,2433,2326,78.3,93.8,.320,.285,.512,48.9,54.7,11.4,7.2,.481,19.4,30.5,.217
387,2011,Arizona State NCAA,.645,14.27,12.37,1870,1811,69.4,86.9,.330,.262,.463,52.1,57.9,13.4,7.3,.414,21.0,38.3,.243
388,2011,Arkansas,.647,10.97,5.70,2196,2017,71.5,89.6,.301,.260,.471,50.5,51.5,12.1,9.0,.441,17.9,33.8,.195
389,2011,Arkansas State,.563,-2.17,-3.33,1893,1791,69.5,83.2,.334,.259,.433,49.3,48.3,14.5,7.4,.400,19.3,34.5,.204
390,2011,Arkansas-Pine Bluff,.034,-31.40,-6.40,1539,2264,77.5,68.2,.397,.226,.405,40.6,52.7,11.5,4.8,.347,26.0,28.0,.269
391,2011,Army,.448,-8.78,-7.71,1541,1511,65.2,81.2,.272,.306,.437,51.1,57.2,11.1,12.3,.405,20.7,32.2,.177
392,2011,Auburn,.500,8.13,7.69,1954,1940,70.7,86.3,.291,.205,.451,50.1,56.0,12.0,9.6,.421,19.7,37.9,.186
